"Slitter Helper","Slitter Helper"
"Tailor Helper","Tailor Helper"
"Welder Helper","Welder Helper"
"Woodworker Helper","Woodworker Helper"
"Air Cargo Ground Crew Supervisor","Air Cargo Ground Crew Supervisor"
"Air Cargo Ground Operations Supervisor","Air Cargo Ground Operations Supervisor"
"Air Cargo Supervisor","Air Cargo Supervisor"
"Aircraft Loadmaster","Aircraft Loadmaster"
"Airport Ramp Supervisor","Airport Ramp Supervisor"
"Material Handling Crew Supervisor","Material Handling Crew Supervisor"
"Warehouse Supervisor","Warehouse Supervisor"
"Crane Crew Supervisor","Crane Crew Supervisor"
"Truck Driver Supervisor","Truck Driver Supervisor"
"Chief Ship Steward","Chief Ship Steward"
"Flight Service Manager","Flight Service Manager"
"Gas Station Supervisor","Gas Station Supervisor"
"Airline Captain","Airline Captain"
"Airline Pilot","Airline Pilot"
"Airline Pilot Flight Instructor","Airline Pilot Flight Instructor"
"Airline Pilot In Command","Airline Pilot In Command"
"Airline Pilot Second In Command","Airline Pilot Second In Command"
"Airline Transport Pilot","Airline Transport Pilot"
"Charter Pilot (Air Transport Pilot Certificate Required)","Charter Pilot (Air Transport Pilot Certificate Required)"
"Charter Pilot (Airline)","Charter Pilot (Airline)"
"Regional Airline Pilot","Regional Airline Pilot"
"Aerial Crop Duster","Aerial Crop Duster"
"Aerial Hurricane Hunter","Aerial Hurricane Hunter"
"Aerial Sprayer","Aerial Sprayer"
"Agricultural Pilot","Agricultural Pilot"
"Air Ambulance Captain","Air Ambulance Captain"
"Air Tour Pilot","Air Tour Pilot"
"Balloon Pilot","Balloon Pilot"
"Charter Pilot (Commercial Pilot Certificate Required)","Charter Pilot (Commercial Pilot Certificate Required)"
"Charter Pilot (Commercial)","Charter Pilot (Commercial)"
"Commercial Helicopter Pilot","Commercial Helicopter Pilot"
"Corporate Pilot","Corporate Pilot"
"Emergency Medical Service Helicopter Pilot","Emergency Medical Service Helicopter Pilot"
"Emergency Medical Service Rotary Wing Pilot","Emergency Medical Service Rotary Wing Pilot"
"EMS Helicopter Pilot","EMS Helicopter Pilot"
"Executive Pilot","Executive Pilot"
"Flight Instructor (Commercial Pilots)","Flight Instructor (Commercial Pilots)"
"Helicopter Pilot","Helicopter Pilot"
"Air Traffic Control Operator","Air Traffic Control Operator"
"Air Traffic Control Specialist","Air Traffic Control Specialist"
"Air Traffic Coordinator","Air Traffic Coordinator"
"Airport Tower Controller","Airport Tower Controller"
"Control Tower Operator","Control Tower Operator"
"Enroute Controller","Enroute Controller"
"Aviation Operations Specialist","Aviation Operations Specialist"
"Flight Operations Coordinator","Flight Operations Coordinator"
"Airline Flight Attendant","Airline Flight Attendant"
"Airplane Flight Attendant","Airplane Flight Attendant"
"Flight Steward","Flight Steward"
"Ambulance Attendant","Ambulance Attendant"
"Emergency Medical Services (EMS) Driver","Emergency Medical Services (EMS) Driver"
"Emergency Medical Services Driver","Emergency Medical Services Driver"
"Bobtailer","Bobtailer"
"Delivery Sales worker","Delivery Sales worker"
"Newspaper Deliverer","Newspaper Deliverer"
"Newspaper Delivery Driver","Newspaper Delivery Driver"
"Pizza Delivery Driver","Pizza Delivery Driver"
"Route Sales Person","Route Sales Person"
"Route Salesperson","Route Salesperson"
"Sales Route Driver","Sales Route Driver"
"Auto Carrier Driver","Auto Carrier Driver"
"Cement Truck Driver","Cement Truck Driver"
"Concrete Mixer Driver","Concrete Mixer Driver"
"Concrete Mixer Truck Driver","Concrete Mixer Truck Driver"
"Dump Truck Driver","Dump Truck Driver"
"Fuel Truck Driver","Fuel Truck Driver"
"Garbage Truck Driver","Garbage Truck Driver"
"Line Haul Driver","Line Haul Driver"
"Log Truck Tractor-Trailer Driver","Log Truck Tractor-Trailer Driver"
"Logging Flatbed Truck Driver","Logging Flatbed Truck Driver"
"Logging Truck Driver","Logging Truck Driver"
"Over-the-Road Driver","Over-the-Road Driver"
"Self-loading Flatbed Truck Driver","Self-loading Flatbed Truck Driver"
"Semi-Truck Driver","Semi-Truck Driver"
"Tanker Driver","Tanker Driver"
"Tow Truck Operator","Tow Truck Operator"
"Grocery Light Truck Driver","Grocery Light Truck Driver"
"Parcel Truck Driver","Parcel Truck Driver"
"School Bus Driver","School Bus Driver"
"School Bus Operator","School Bus Operator"
"Special Education Bus Driver","Special Education Bus Driver"
"Charter Coach Driver","Charter Coach Driver"
"Motor Coach Bus Driver","Motor Coach Bus Driver"
"Motor Coach Driver","Motor Coach Driver"
"Motor Coach Tour Operator","Motor Coach Tour Operator"
"Public Transit Bus Driver","Public Transit Bus Driver"
"Public Transit Trolley Driver","Public Transit Trolley Driver"
"Airport Apron Bus Driver","Airport Apron Bus Driver"
"Airport Shuttle Driver","Airport Shuttle Driver"
"Airside Transfer Bus Driver","Airside Transfer Bus Driver"
"Courtesy Car Driver","Courtesy Car Driver"
"Courtesy Van Driver","Courtesy Van Driver"
"Funeral Car Driver","Funeral Car Driver"
"Hearse Driver","Hearse Driver"
"Hotel Shuttle Driver","Hotel Shuttle Driver"
"Nonemergency Medical Transporter","Nonemergency Medical Transporter"
"Cab Driver","Cab Driver"
"Rideshare Cab Driver","Rideshare Cab Driver"
"Assembly Line Driver","Assembly Line Driver"
"Ice-Resurfacing Machine Operators","Ice-Resurfacing Machine Operators"
"Motorcycle Deliverer","Motorcycle Deliverer"
"Street Cleaning Equipment Operator","Street Cleaning Equipment Operator"
"Street Sweeper Operator","Street Sweeper Operator"
"Freight Engineer","Freight Engineer"
"Railroad Engineer","Railroad Engineer"
"Railway Engineer","Railway Engineer"
"Train Engineer","Train Engineer"
"Coal Tram Driver","Coal Tram Driver"
"Dinkey Driver","Dinkey Driver"
"Dinkey Operator","Dinkey Operator"
"Engine Hostler","Engine Hostler"
"Haulage Engine Operator","Haulage Engine Operator"
"Railcar Switcher","Railcar Switcher"
"Yard Hostler","Yard Hostler"
"Diesel Locomotive Firer","Diesel Locomotive Firer"
"Dinkey Engine Firer","Dinkey Engine Firer"
"Freight Brake Operator","Freight Brake Operator"
"Locomotive Switch Operator","Locomotive Switch Operator"
"Railroad Brake Operator","Railroad Brake Operator"
"Railroad Firer","Railroad Firer"
"Railway Switch Operator","Railway Switch Operator"
"Switch Coupler","Switch Coupler"
"Train Brake Operator","Train Brake Operator"
"Freight Conductor","Freight Conductor"
"Passenger Car Conductor","Passenger Car Conductor"
"Train Conductor","Train Conductor"
"Yard Conductor","Yard Conductor"
"Light Rail Operator","Light Rail Operator"
"Light Rail Transit Operator","Light Rail Transit Operator"
"Light Rail Vehicle Operator","Light Rail Vehicle Operator"
"Rapid Transit Operator","Rapid Transit Operator"
"Subway Conductor","Subway Conductor"
"Subway Train Operator","Subway Train Operator"
"Tram Operator","Tram Operator"
"Trolley Car Operator","Trolley Car Operator"
"Railway Equipment Operator","Railway Equipment Operator"
"Retarder Operator","Retarder Operator"
"Transfer Table Operator","Transfer Table Operator"
"Able Seaman","Able Seaman"
"Deck Cadet","Deck Cadet"
"Deck Hand","Deck Hand"
"Deckhand","Deckhand"
"Merchant Mariner","Merchant Mariner"
"Merchant Seaman","Merchant Seaman"
"Ordinary Seaman","Ordinary Seaman"
"Sailor","Sailor"
"Vessel Ordinary Seaman","Vessel Ordinary Seaman"
"Barge Captain","Barge Captain"
"Barge Master","Barge Master"
"Boat Pilot","Boat Pilot"
"Car Ferry Captain","Car Ferry Captain"
"Car Ferry Master","Car Ferry Master"
"Coastal Tug Mate","Coastal Tug Mate"
"Deck Officer","Deck Officer"
"Docking Pilot","Docking Pilot"
"Ferry Boat Captain","Ferry Boat Captain"
"Ferry Captain","Ferry Captain"
"Ferryboat Captain","Ferryboat Captain"
"First Mate","First Mate"
"Harbor Boat Pilot","Harbor Boat Pilot"
"Harbor Pilot","Harbor Pilot"
"Harbor Tug Captain","Harbor Tug Captain"
"Port Captain","Port Captain"
"River Boat Captain","River Boat Captain"
"River Pilot","River Pilot"
"Sailboat Captain","Sailboat Captain"
"Ship Harbor Pilot","Ship Harbor Pilot"
"Tow Boat Captain","Tow Boat Captain"
"Towboat Pilot","Towboat Pilot"
"Tug Boat Captain","Tug Boat Captain"
"Tugboat Captain","Tugboat Captain"
"Tugboat Mate","Tugboat Mate"
"Tugboat Operator","Tugboat Operator"
"Tugboat Pilot","Tugboat Pilot"
"Launch Operator","Launch Operator"
"Outboard Motorboat Operator","Outboard Motorboat Operator"
"Speedboat Driver","Speedboat Driver"
"Speedboat Operator","Speedboat Operator"
"Water Taxi Ferry Operator","Water Taxi Ferry Operator"
"Water Taxi Operator","Water Taxi Operator"
"Barge Engineer","Barge Engineer"
"Ferry Engineer","Ferry Engineer"
"Towboat Engineer","Towboat Engineer"
"Tug Boat Engineer","Tug Boat Engineer"
"Tugboat Engineer","Tugboat Engineer"
"Bridge Operator","Bridge Operator"
"Bridge Tender","Bridge Tender"
"Dam Tender","Dam Tender"
"Lighthouse Keeper","Lighthouse Keeper"
"Lock and Dam Operator","Lock and Dam Operator"
"Auto Parker","Auto Parker"
"Car Jockey","Car Jockey"
"Parking Ramp Attendant","Parking Ramp Attendant"
"Valet Parker","Valet Parker"
"Valet Runner","Valet Runner"
"Auto Service Station Attendant","Auto Service Station Attendant"
"Gas and Oil Servicer","Gas and Oil Servicer"
"Gas Pump Attendant","Gas Pump Attendant"
"Gas Station Attendant","Gas Station Attendant"
"Oil Changer","Oil Changer"
"Pump Jockey","Pump Jockey"
"Service Station Attendant","Service Station Attendant"
"Aircraft De-Icer","Aircraft De-Icer"
"Aircraft Refueler","Aircraft Refueler"
"Airplane Refueler","Airplane Refueler"
"Highway Traffic Control Technician","Highway Traffic Control Technician"
"Traffic Engineering Technician","Traffic Engineering Technician"
"Traffic Signal Technician","Traffic Signal Technician"
"Transportation Planning Technician","Transportation Planning Technician"
"Transportation Technician","Transportation Technician"
"Aircraft Inspector","Aircraft Inspector"
"Aircraft Landing Gear Inspector","Aircraft Landing Gear Inspector"
"Aircraft Quality Control Inspector","Aircraft Quality Control Inspector"
"Airworthiness Safety Inspector","Airworthiness Safety Inspector"
"Freight Inspector","Freight Inspector"
"Locomotive Inspector","Locomotive Inspector"
"Motor Vehicle Emissions Inspector","Motor Vehicle Emissions Inspector"
"Railroad Car Inspector","Railroad Car Inspector"
"Railroad Inspector","Railroad Inspector"
"School Bus Inspector","School Bus Inspector"
"Transit Vehicle Inspector","Transit Vehicle Inspector"
"Dining Car Steward","Dining Car Steward"
"Ship Steward","Ship Steward"
"Sleeping Car Service Attendant","Sleeping Car Service Attendant"
"Train Attendant","Train Attendant"
"Pedicab Driver","Pedicab Driver"
"Rickshaw Driver","Rickshaw Driver"
"Ash Conveyor Operator","Ash Conveyor Operator"
"Assembly Line Tender","Assembly Line Tender"
"Chip Bin Conveyor Tender","Chip Bin Conveyor Tender"
"Conveyor Belt Operator","Conveyor Belt Operator"
"Conveyor Tender","Conveyor Tender"
"Grain Elevator Operator","Grain Elevator Operator"
"Packing Line Operator","Packing Line Operator"
"Boom Crane Operator","Boom Crane Operator"
"Bridge Crane Operator","Bridge Crane Operator"
"Cherry Picker Operator","Cherry Picker Operator"
"Coal Tower Operator","Coal Tower Operator"
"Electric Crane Operator","Electric Crane Operator"
"Erecting Crane Operator","Erecting Crane Operator"
"Monorail Crane Operator","Monorail Crane Operator"
"Overhead Crane Operator","Overhead Crane Operator"
"Port Crane Operator","Port Crane Operator"
"Radio Control Crane Operator","Radio Control Crane Operator"
"Scrap Crane Operator","Scrap Crane Operator"
"Tower Loader Operator","Tower Loader Operator"
"Woodyard Crane Operator","Woodyard Crane Operator"
"Dredge Deckhand","Dredge Deckhand"
"Dredge Engineer","Dredge Engineer"
"Dredge Mate","Dredge Mate"
"Dredger","Dredger"
"Hoist Operator","Hoist Operator"
"Winch Derrick Operator","Winch Derrick Operator"
"Winch Operator","Winch Operator"
"Forklift Driver","Forklift Driver"
"Forklift Operator","Forklift Operator"
"Front-End Loader Operator","Front-End Loader Operator"
"Hydraulic Lift Driver","Hydraulic Lift Driver"
"Industrial Truck Operator","Industrial Truck Operator"
"Reach-Lift Truck Driver","Reach-Lift Truck Driver"
"Stacker Operator","Stacker Operator"
"Aircraft Cleaner","Aircraft Cleaner"
"Auto Cleaner","Auto Cleaner"
"Auto Detailer","Auto Detailer"
"Automobile Detailer","Automobile Detailer"
"Beer Coil Cleaner","Beer Coil Cleaner"
"Boat Detailer","Boat Detailer"
"Bus Cleaner","Bus Cleaner"
"Bus Washer","Bus Washer"
"Car Wash Attendant","Car Wash Attendant"
"Car Washer","Car Washer"
"Equipment Cleaner","Equipment Cleaner"
"Machine Cleaner","Machine Cleaner"
"Railroad Car Cleaner","Railroad Car Cleaner"
"Truck Washer","Truck Washer"
"Cargo Handler","Cargo Handler"
"Cart Pusher","Cart Pusher"
"Freight Handler","Freight Handler"
"Grave Digger","Grave Digger"
"Manufacturing Laborer","Manufacturing Laborer"
"Material Handler","Material Handler"
"Package Handler","Package Handler"
"Shipping and Receiving Material Handler","Shipping and Receiving Material Handler"
"Van Loader","Van Loader"
"Wharf Laborer","Wharf Laborer"
"Brick Offbearer","Brick Offbearer"
"Chain Offbearer","Chain Offbearer"
"Chopper Feeder","Chopper Feeder"
"Doffer","Doffer"
"Dryer Feeder","Dryer Feeder"
"Hopper Feeder","Hopper Feeder"
"Hopper Filler","Hopper Filler"
"Line Feeder","Line Feeder"
"Offbearer","Offbearer"
"Packing Machine Can Feeder","Packing Machine Can Feeder"
"Spike Machine Feeder","Spike Machine Feeder"
"Spinning Doffer","Spinning Doffer"
"Spooler Operator","Spooler Operator"
"Bagger","Bagger"
"Carton Wrapper","Carton Wrapper"
"Egg Packer","Egg Packer"
"Gift Wrapper","Gift Wrapper"
"Grocery Store Bagger","Grocery Store Bagger"
"Meat Packager","Meat Packager"
"Meat Wrapper","Meat Wrapper"
"Utility Bagger","Utility Bagger"
"Grocery Stocker","Grocery Stocker"
"Night Stocker","Night Stocker"
"Retail Stocker","Retail Stocker"
"Store Stocker","Store Stocker"
"Warehouse Stocker","Warehouse Stocker"
"Acetylene Gas Compressor","Acetylene Gas Compressor"
"Butane Compressor Operator","Butane Compressor Operator"
"Compressor Station Operator","Compressor Station Operator"
"Gas Compressor Operator","Gas Compressor Operator"
"Gas Cylinder Processor","Gas Cylinder Processor"
"Gas Storage Operator","Gas Storage Operator"
"High Pressure Compressed Gas Filler","High Pressure Compressed Gas Filler"
"Liquid Natural Gas Plant Operator","Liquid Natural Gas Plant Operator"
"LNG Plant Operator","LNG Plant Operator"
"Acid Pump Operator","Acid Pump Operator"
"Brewery Pumper","Brewery Pumper"
"Concrete Pump Operator","Concrete Pump Operator"
"Fluid Pump Operator","Fluid Pump Operator"
"Oil Field Pumper","Oil Field Pumper"
"Oil Well Pumper","Oil Well Pumper"
"Oilfield Plant and Field Operator","Oilfield Plant and Field Operator"
"Garbage Collector","Garbage Collector"
"Recyclable Materials Collector","Recyclable Materials Collector"
"Refuse Collector","Refuse Collector"
"Scrap Metal Collector","Scrap Metal Collector"
"Solid Waste Collector","Solid Waste Collector"
"Trash Collector","Trash Collector"
"Barge Loader","Barge Loader"
"Bulk Tank Car Unloader","Bulk Tank Car Unloader"
"Dock Loader","Dock Loader"
"Rail Car Loader","Rail Car Loader"
"Rail Loader","Rail Loader"
"Ship Unloader","Ship Unloader"
"Tank Car Loader","Tank Car Loader"
"Tank Truck Loader","Tank Truck Loader"
"Back Hoe Operator","Back Hoe Operator"
"Backhoe Operator","Backhoe Operator"
"Bulldozer Operator","Bulldozer Operator"
"End Loader Operator","End Loader Operator"
"Freight Elevator Operator","Freight Elevator Operator"
"Payloader Operator","Payloader Operator"
"Shovel Operator","Shovel Operator"
"Airdrop Systems Technician","Airdrop Systems Technician"
"Astronaut","Astronaut"
"Helicopter Officer","Helicopter Officer"
"Naval Flight Officer","Naval Flight Officer"
"Naval Flight Officer","Naval Flight Officer"
"Naval Flight Officer","Naval Flight Officer"
"Naval Flight Officer","Naval Flight Officer"
"Naval Flight Officer","Naval Flight Officer"
"Naval Flight Officer","Naval Flight Officer"
"Special Project Airborne Electronics Evaluator","Special Project Airborne Electronics Evaluator"
"Catapult And Arresting Gear Officer","Catapult And Arresting Gear Officer"
"Flight Deck Officer","Flight Deck Officer"
"Landing Signal Officer","Landing Signal Officer"
"V/Stol Landing Signal Officer","V/Stol Landing Signal Officer"
"Armor Officer","Armor Officer"
"Assault Amphibious Vehicle (AAV) Officer","Assault Amphibious Vehicle (AAV) Officer"
"Cavalry Officer","Cavalry Officer"
"Light-Armored Reconnaissance Officer","Light-Armored Reconnaissance Officer"
"Light-Armored Vehicle Officer","Light-Armored Vehicle Officer"
"Tank Officer","Tank Officer"
"Air Defense Artillery Officer","Air Defense Artillery Officer"
"Ammunition Officer","Ammunition Officer"
